Id,SalePrice
1461,121779.28526105317
1462,154572.70561984272
1463,179770.95730065394
1464,198029.9341373114
1465,192747.2286662816
1466,169943.07410536468
1467,178843.23452847992
1468,164892.00861220688
1469,186991.90785198568
1470,118458.08731870286
1471,197402.56974124064
1472,104845.54223205723
1473,102180.03402145486
1474,151837.08966368894
1475,121078.72246342752
1476,366705.9107869185
1477,242350.04538404493
1478,281781.4491112871
1479,283284.53620969545
1480,504468.17235100304
1481,318749.473811231
1482,204940.64377934518
1483,176962.53246343235
1484,165595.75565085368
1485,186086.18613763436
1486,198462.80866007743
1487,328744.8473993119
1488,234190.83453457835
1489,187715.08091503728
1490,224668.13521201705
1491,194329.39204735664
1492,96014.82666187186
1493,175532.8498858372
1494,282319.53569383704
1495,287653.16705416824
1496,226018.68047616346
1497,190199.1771326331
1498,167168.52834656957
1499,161613.49164036356
1500,154006.77998398323
1501,172975.21541186364
1502,159245.639115872
1503,274854.8841061394
1504,232371.56322810255
1505,216061.58843007358
1506,192226.29574234266
1507,255314.05268656628
1508,201266.37592462747
1509,161774.07078141609
1510,140684.74208548607
1511,144907.07044075418
1512,172331.40074157945
1513,155824.97406782972
1514,152236.20418557525
1515,207156.72093827795
1516,151961.51815231692
1517,186517.940192064
1518,138196.2967470044
1519,214393.5220699988
1520,127265.86183277653
1521,131455.84176665248
1522,173568.94433295293
1523,115159.11136040617
1524,121669.79857781257
1525,119789.96217797152
1526,121039.53030302585
1527,109317.21136668308
1528,143932.68894112136
1529,145075.57038312036
1530,177128.33210330497
1531,102790.25207078889
1532,96611.38306150417
1533,141911.3407455172
1534,126775.45088869214
1535,150733.39184143662
1536,108893.18986330446
1537,66946.47878198189
1538,147481.02108540465
1539,187186.31432506407
1540,95963.65218028001
1541,140067.01480289
1542,140074.27242567303
1543,183717.8280496385
1544,85111.61119162283
1545,110937.55694700236
1546,129182.99832239983
1547,119393.70235957937
1548,128466.7092273876
1549,113794.73293030342
1550,126861.50745496867
1551,111377.55065349088
1552,125495.09216963989
1553,141852.87189422257
1554,127867.08810943768
1555,159110.486410196
1556,86932.52009858553
1557,114025.35002235255
1558,107249.55774502736
1559,63490.28933670446
1560,138987.79617400488
1561,125444.2951775888
1562,129814.23921067035
1563,119617.81779837322
1564,153338.73541103883
1565,150580.9301911165
1566,228096.01917714076
1567,84440.95300610652
1568,217935.7192764515
1569,130026.96419731482
1570,137092.02055454213
1571,128559.18992100762
1572,142465.54089624458
1573,240317.57987856853
1574,122875.52239271655
1575,216421.13881312704
1576,243448.0983014444
1577,178844.25555110586
1578,143109.02389993236
1579,154506.01328141498
1580,194510.34606694063
