Id,SalePrice
1461,119917.5593769747
1462,146521.10297972432
1463,179948.3671860622
1464,199381.01257701239
1465,189106.6129114858
1466,169630.35432485357
1467,182647.28486968006
1468,161908.32975079445
1469,188956.17787692664
1470,118176.93551422689
1471,192749.6575152596
1472,102970.69094667585
1473,97793.72354478209
1474,144358.88995242852
1475,116929.89310994156
1476,356612.96375666995
1477,240444.9297044213
1478,272932.92365052155
1479,277348.3984949929
1480,518339.9542294236
1481,318545.941061797
1482,203668.12435916814
1483,174803.10804072116
1484,161853.54797483745
1485,181430.97090213935
1486,193138.69814400937
1487,324815.1092406851
1488,231105.20547007569
1489,188900.705510783
1490,235933.8935725826
1491,191123.0891978414
1492,90507.12710862474
1493,178695.40996875023
1494,275520.021476229
1495,276229.94213605387
1496,232912.58637975666
1497,182827.70966661102
1498,170467.2394252098
1499,161014.40619042533
1500,154186.83000320347
1501,173470.185981955
1502,152790.91639504206
1503,284915.0112554086
1504,239428.73308905523
1505,224291.41991509797
1506,188903.76198437117
1507,262412.66713230865
1508,200861.38159808418
1509,158294.16352451307
1510,141913.24079918175
1511,151633.64126311397
1512,174862.11211528582
1513,146145.51107433985
1514,154006.7990473159
1515,200932.86927349548
1516,150613.65873892535
1517,176672.1460768751
1518,130781.79125224294
1519,216006.3711295861
1520,126335.0497340124
1521,130647.98475004754
1522,174311.31086871066
1523,111431.70275638602
1524,120069.7057388253
1525,120493.03508205191
1526,107295.0999319578
1527,107982.73845515274
1528,142145.34494403715
1529,146374.91911510518
1530,188961.60193085202
1531,104213.17801223841
1532,95770.24029259366
1533,143356.20614879119
1534,126431.40348200071
1535,147480.81517802132
1536,107907.1481199923
1537,60842.188279213195
1538,141166.45482741616
1539,178284.7412745837
1540,88968.85540323122
1541,128400.6524116751
1542,139961.83165560264
1543,182884.36623670885
1544,87727.57116567783
1545,114640.48909476872
1546,129061.67780889274
1547,123432.32372449832
1548,133838.72697548452
1549,119512.76577664979
1550,128111.36079553988
1551,107102.49001324025
1552,133102.04506875205
1553,136121.5338990521
